# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Mon Sep 14 18:46:25 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0015467 -1.00000 7.00000 0.9499999881 2.4618121868    0.950  0.101  3.7628  4.318    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-13      0.00 7.470e-01 2.514e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 4.517 5.103 5.210 4.639 4.261 3.913 3.478 3.128 3.080
0.0015467 -1.00000 7.00000 0.9623992443 2.4646894975    0.962  0.138  3.7678  4.306    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-13      0.00 7.470e-01 2.514e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 4.424 4.970 5.093 4.541 4.172 3.832 3.409 3.068 3.022
0.0015467 -1.00000 7.00000 0.9862380624 2.4699883805    0.986  0.212  3.7773  4.281    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-13      0.00 7.470e-01 2.514e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 4.240 4.715 4.864 4.347 3.998 3.672 3.271 2.947 2.908
0.0015467 -1.00000 7.00000 1.0000000000 2.4729154477    1.000  0.255  3.7829  4.266    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-13      0.00 7.470e-01 2.514e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 4.131 4.571 4.731 4.234 3.895 3.579 3.190 2.875 2.840
0.0015467 -1.00000 7.00000 1.0009248257 2.4731088350    1.001  0.258  3.7832  4.265    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-13      0.00 7.470e-01 2.514e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 4.124 4.562 4.722 4.226 3.888 3.572 3.184 2.870 2.835
0.0015467 -1.00000 7.00000 1.0291419029 2.4788176132    1.029  0.346  3.7947  4.235    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -2e-13      0.00 7.471e-01 2.513e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 3.905 4.285 4.454 3.998 3.682 3.385 3.022 2.729 2.700
0.0015467 -1.00000 7.00000 1.0499999523 2.4828114860    1.050  0.407  3.8037  4.219    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-13      0.00 7.471e-01 2.513e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 3.753 4.095 4.266 3.839 3.540 3.258 2.916 2.639 2.614
0.0015467 -1.00000 7.00000 1.0694967508 2.4863831713    1.069  0.459  3.8127  4.211    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.46e-13      0.00 7.471e-01 2.513e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 3.623 3.934 4.101 3.701 3.419 3.152 2.830 2.570 2.549
0.0015467 -1.00000 7.00000 1.0947660208 2.4907953525    1.094  0.518  3.8253  4.212    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-13      0.00 7.471e-01 2.513e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 3.474 3.751 3.908 3.543 3.284 3.037 2.744 2.510 2.493
0.0015467 -1.00000 7.00000 1.1000000238 2.4916801480    1.099  0.530  3.8280  4.213    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.73e-13      0.00 7.471e-01 2.513e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 3.445 3.715 3.869 3.511 3.257 3.015 2.729 2.501 2.484
